"index","phylum","class","order","genus","fauna","interval_max","interval_min","max_ma","min_ma","max_ma_2022","min_ma_2022","cl_gn","pbdb_phylum","pbdb_class","pbdb_order","pbdb_family","pbdb_genus","pbdb_accepted_no"
21837,"Mollusca","Bivalvia","Nuculoida","Tironucula","Modern","Dapingian","Darriwilian",471.3,458.2,467.3,467.3,"Bivalvia_Tironucula","Mollusca","Bivalvia","Nuculida","Praenuculidae","Tironucula","16138"
21838,"Mollusca","Bivalvia","Nuculoida","Trigonucula","Modern","Carnian","Rhaetian",237,201.4,237,201.4,"Bivalvia_Trigonucula","Mollusca","Bivalvia","Nuculida","Nuculidae","Trigonucula","16139"
21839,"Mollusca","Bivalvia","Nuculoida","Tropinuculites","Modern","Gorstian","Pridoli",426.7,419.62,427.4,419.2,"Bivalvia_Tropinuculites","Mollusca","Bivalvia","Nuculanida","Malletiidae","Tropinuculites","16140"
21840,"Mollusca","Bivalvia","Nuculoida","Truncacila","Modern","Aptian","Meghalayan",121.4,0,121.4,0,"Bivalvia_Truncacila",,,,,,
21841,"Mollusca","Bivalvia","Nuculoida","Varinucula","Modern","Lutetian","Meghalayan",48.07,0,47.8,0,"Bivalvia_Varinucula",,,,,,
21842,"Mollusca","Bivalvia","Nuculoida","Veteranella","Modern","Norian","Norian",227.3,205.7,227,208.5,"Bivalvia_Veteranella","Mollusca","Bivalvia","Nuculanida","Nuculanidae","Veteranella","16143"
21843,"Mollusca","Bivalvia","Nuculoida","Xiaoshuisulcna","Modern","Zanclean","Piacenzian",5.333,2.58,5.333,2.58,"Bivalvia_Xiaoshuisulcna","Mollusca","Bivalvia","Nuculida","NO_FAMILY_SPECIFIED","Xiaoshuisulcna","16144"
21844,"Mollusca","Bivalvia","Nuculoida","Yoldia","Modern","Maastrichtian","Meghalayan",72.2,0,72.1,0,"Bivalvia_Yoldia","Mollusca","Bivalvia","Nuculanida","Yoldiidae","Yoldia","16145"
21845,"Mollusca","Bivalvia","Nuculoida","Yoldiella","Modern","Maastrichtian","Meghalayan",72.2,0,72.1,0,"Bivalvia_Yoldiella","Mollusca","Bivalvia","Nuculanida","Yoldiidae","Yoldiella","16146"
21846,"Mollusca","Bivalvia","Nuculoida","Zealeda","Modern","Burdigalian","Meghalayan",20.45,0,20.44,0,"Bivalvia_Zealeda","Mollusca","Bivalvia","Nuculanida","Nuculanidae","Zealeda","16147"
21847,"Mollusca","Bivalvia","Nuculoida","Zechania","Modern","Sandbian","Sandbian",458.2,452.8,458.4,453,"Bivalvia_Zechania","Mollusca","Bivalvia","Nuculida","NO_FAMILY_SPECIFIED","Zechania","16148"
21848,"Mollusca","Bivalvia","Pholadomyoida","Aelga","Modern","Lutetian","Messinian",48.07,5.333,47.8,5.333,"Bivalvia_Aelga",,,,,,
21849,"Mollusca","Bivalvia","Pholadomyoida","Alula","Modern","Kungurian","Capitanian",283.3,259.857,283.5,259.51,"Bivalvia_Alula","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Sanguinolitidae","Alula","18690"
21850,"Mollusca","Bivalvia","Pholadomyoida","Anatimya","Modern","Cenomanian","Maastrichtian",100.5,66,100.5,66,"Bivalvia_Anatimya","Mollusca","Bivalvia","Pandorida","Laternulidae","Anatimya","18691"
21851,"Mollusca","Bivalvia","Pholadomyoida","Andinodesma","Modern","Lochkovian","Lochkovian",419.62,413.02,419.2,410.8,"Bivalvia_Andinodesma","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Andinodesma","18692"
21852,"Mollusca","Bivalvia","Pholadomyoida","Anomalopleuroides","Modern","Carnian","Rhaetian",237,201.4,237,201.4,"Bivalvia_Anomalopleuroides","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Anomalopleuroidea","479977"
21853,"Mollusca","Bivalvia","Pholadomyoida","Arcomya","Modern","Anisian","Maastrichtian",247,66,247.2,66,"Bivalvia_Arcomya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Arcomya","18694"
21854,"Mollusca","Bivalvia","Pholadomyoida","Arcticlam","Modern","Danian","Danian",66,61.66,66,61.6,"Bivalvia_Arcticlam","Mollusca","Bivalvia","Pholadomyida","NO_FAMILY_SPECIFIED","Arcticlam","18695"
21855,"Mollusca","Bivalvia","Pholadomyoida","Arenigomya","Modern","Floian","Floian",477.1,471.3,477.7,470,"Bivalvia_Arenigomya","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Arenigomya","18696"
21856,"Mollusca","Bivalvia","Pholadomyoida","Argyromya","Modern","Lutetian","Bartonian",48.07,37.71,47.8,37.71,"Bivalvia_Argyromya","Mollusca","Bivalvia","Pholadomyida","NO_FAMILY_SPECIFIED","Argyromya","18697"
21857,"Mollusca","Bivalvia","Pholadomyoida","Ascaulocardium","Modern","Santonian","Maastrichtian",85.7,66,86.3,66,"Bivalvia_Ascaulocardium","Mollusca","Bivalvia","Pandorida","Clavagellidae","Ascaulocardium","18698"
21858,"Mollusca","Bivalvia","Pholadomyoida","Asketomorpha","Modern","Serpukhovian","Serpukhovian",330.3,323.4,330.9,323.2,"Bivalvia_Asketomorpha","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Asketomorpha","18699"
21859,"Mollusca","Bivalvia","Pholadomyoida","Astartila","Modern","Asselian","Wuchiapingian",298.9,254.14,298.9,254.14,"Bivalvia_Astartila","Mollusca","Bivalvia","Pholadomyida","Megadesmidae","Astartila","18700"
21860,"Mollusca","Bivalvia","Pholadomyoida","Australomya","Modern","Asselian","Kungurian",298.9,274.4,298.9,276,"Bivalvia_Australomya","Mollusca","Bivalvia","Pholadomyida","Megadesmidae","Australomya","18701"
21861,"Mollusca","Bivalvia","Pholadomyoida","Bontaea","Modern","Zanclean","Meghalayan",5.333,0,5.333,0,"Bivalvia_Bontaea","Mollusca","Bivalvia","Pholadomyida","NO_FAMILY_SPECIFIED","Bontaea","18702"
21862,"Mollusca","Bivalvia","Pholadomyoida","Boriesia","Modern","Danian","Thanetian",66,56,66,56,"Bivalvia_Boriesia","Mollusca","Bivalvia","Poromyida","Cuspidariidae","Boriesia","18703"
21863,"Mollusca","Bivalvia","Pholadomyoida","Bowdenia","Modern","Aquitanian","Messinian",23.04,5.333,23.03,5.333,"Bivalvia_Bowdenia",,,,,,
21864,"Mollusca","Bivalvia","Pholadomyoida","Bowlandia","Modern","Visean","Visean",346.7,330.3,346.7,330.9,"Bivalvia_Bowlandia","Mollusca","Bivalvia","Cardiida","Kalenteridae","Bowlandia","18705"
21865,"Mollusca","Bivalvia","Pholadomyoida","Bryopa","Modern","Aquitanian","Meghalayan",23.04,0,23.03,0,"Bivalvia_Bryopa","Mollusca","Bivalvia","Pandorida","Clavagellidae","Bryopa","18706"
21866,"Mollusca","Bivalvia","Pholadomyoida","Bucardiomya","Modern","Toarcian","Bartonian",184.2,37.71,184.2,37.71,"Bivalvia_Bucardiomya",,,,,,
21867,"Mollusca","Bivalvia","Pholadomyoida","Burmesia","Modern","Carnian","Rhaetian",237,201.4,237,201.4,"Bivalvia_Burmesia","Mollusca","Bivalvia","Thraciida","Burmesiidae","Burmesia","18708"
21868,"Mollusca","Bivalvia","Pholadomyoida","Capillimya","Modern","Kimmeridgian","Kimmeridgian",154.8,149.2,154.8,149.2,"Bivalvia_Capillimya",,,,,,
21869,"Mollusca","Bivalvia","Pholadomyoida","Cardiomorpha","Modern","Visean","Carnian",346.7,227.3,346.7,227,"Bivalvia_Cardiomorpha","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Cardiomorpha","18710"
21870,"Mollusca","Bivalvia","Pholadomyoida","Cardiomya","Modern","Cenomanian","Meghalayan",100.5,0,100.5,0,"Bivalvia_Cardiomya","Mollusca","Bivalvia","Poromyida","Cuspidariidae","Cardiomya","18711"
21871,"Mollusca","Bivalvia","Pholadomyoida","Casterella","Modern","Asselian","Capitanian",298.9,259.857,298.9,259.51,"Bivalvia_Casterella","Mollusca","Bivalvia","Pholadomyida","Megadesmidae","Casterella","18712"
21872,"Mollusca","Bivalvia","Pholadomyoida","Ceratomya","Modern","Sinemurian","Tithonian",199.5,143.1,199.5,145,"Bivalvia_Ceratomya","Mollusca","Bivalvia","Pholadida","Ceratomyidae","Ceratomya","18713"
21873,"Mollusca","Bivalvia","Pholadomyoida","Cercomya","Modern","Carnian","Maastrichtian",237,66,237,66,"Bivalvia_Cercomya","Mollusca","Bivalvia","Pandorida","Laternulidae","Cercomya","18714"
21874,"Mollusca","Bivalvia","Pholadomyoida","Ceromyella","Modern","Langhian","Serravallian",15.98,11.63,15.97,11.63,"Bivalvia_Ceromyella","Mollusca","Bivalvia","Pholadida","Ceratomyidae","Ceromyella","18715"
21875,"Mollusca","Bivalvia","Pholadomyoida","Chaenomya","Modern","Moscovian","Capitanian",315.2,259.857,315.2,259.51,"Bivalvia_Chaenomya","Mollusca","Bivalvia","Pholadomyida","Chaenomyidae","Chaenomya","18716"
21876,"Mollusca","Bivalvia","Pholadomyoida","Cimitaria","Modern","Eifelian","Famennian",393.47,358.86,393.3,358.9,"Bivalvia_Cimitaria","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Cimitaria","18717"
21877,"Mollusca","Bivalvia","Pholadomyoida","Clavagella","Modern","Cenomanian","Meghalayan",100.5,0,100.5,0,"Bivalvia_Clavagella","Mollusca","Bivalvia","Pandorida","Clavagellidae","Clavagella","18718"
21878,"Mollusca","Bivalvia","Pholadomyoida","Cleidothaerus","Modern","Aquitanian","Meghalayan",23.04,0,23.03,0,"Bivalvia_Cleidothaerus","Mollusca","Bivalvia","Thraciida","Cleidothaeridae","Cleidothaerus","18719"
21879,"Mollusca","Bivalvia","Pholadomyoida","Clidiophora","Modern","Aquitanian","Meghalayan",23.04,0,23.03,0,"Bivalvia_Clidiophora","Mollusca","Bivalvia","Pandorida","Pandoridae","Clidiophora","18720"
21880,"Mollusca","Bivalvia","Pholadomyoida","Cochlodesma","Modern","Ypresian","Meghalayan",56,0,56,0,"Bivalvia_Cochlodesma","Mollusca","Bivalvia","Thraciida","Periplomatidae","Cochlodesma","18721"
21881,"Mollusca","Bivalvia","Pholadomyoida","Cortinia","Modern","Carnian","Rhaetian",237,201.4,237,201.4,"Bivalvia_Cortinia","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Cortinia","18722"
21882,"Mollusca","Bivalvia","Pholadomyoida","Cosmomya","Modern","Visean","Changhsingian",346.7,251.902,346.7,251.902,"Bivalvia_Cosmomya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Cosmomya","18723"
21883,"Mollusca","Bivalvia","Pholadomyoida","Crassiconcha","Modern","Wuchiapingian","Changhsingian",259.857,251.902,259.51,251.902,"Bivalvia_Crassiconcha","Mollusca","Bivalvia","Pholadomyida","Megadesmidae","Crassiconcha","18724"
21884,"Mollusca","Bivalvia","Pholadomyoida","Cunavella","Modern","Bashkirian","Kungurian",323.4,274.4,323.2,276,"Bivalvia_Cunavella","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Sanguinolitidae","Cunavella","18725"
21885,"Mollusca","Bivalvia","Pholadomyoida","Cuneamya","Modern","Darriwilian","Visean",469.4,330.3,467.3,330.9,"Bivalvia_Cuneamya","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Cuneamya","18726"
21886,"Mollusca","Bivalvia","Pholadomyoida","Cuspidaria","Modern","Ladinian","Meghalayan",241.464,0,242,0,"Bivalvia_Cuspidaria","Mollusca","Bivalvia","Poromyida","Cuspidariidae","Cuspidaria","18727"
21887,"Mollusca","Bivalvia","Pholadomyoida","Cyathodonta","Modern","Priabonian","Meghalayan",37.71,0,37.71,0,"Bivalvia_Cyathodonta",,,,,,
21888,"Mollusca","Bivalvia","Pholadomyoida","Cymella","Modern","Campanian","Maastrichtian",83.6,66,83.6,66,"Bivalvia_Cymella","Mollusca","Bivalvia","Poromyida","Poromyidae","Cymella","18729"
21889,"Mollusca","Bivalvia","Pholadomyoida","Deltamya","Modern","Maastrichtian","Maastrichtian",72.2,66,72.1,66,"Bivalvia_Deltamya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Deltamya","18730"
21890,"Mollusca","Bivalvia","Pholadomyoida","Dulunomya","Modern","Visean","Bashkirian",346.7,315.2,346.7,315.2,"Bivalvia_Dulunomya",,,,,,
21891,"Mollusca","Bivalvia","Pholadomyoida","Dyasma","Modern","Capitanian","Capitanian",264.28,259.857,264.28,259.51,"Bivalvia_Dyasma","Mollusca","Bivalvia","Pholadomyida","NO_FAMILY_SPECIFIED","Dyasma","18732"
21892,"Mollusca","Bivalvia","Pholadomyoida","Ectogrammysia","Modern","Serpukhovian","Serpukhovian",330.3,323.4,330.9,323.2,"Bivalvia_Ectogrammysia","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Ectogrammysia","18733"
21893,"Mollusca","Bivalvia","Pholadomyoida","Edmondia","Modern","Frasnian","Wuchiapingian",382.31,254.14,382.7,254.14,"Bivalvia_Edmondia","Mollusca","Bivalvia","Pholadomyida","Edmondiidae","Edmondia","18734"
21894,"Mollusca","Bivalvia","Pholadomyoida","Endomargarus","Modern","Ypresian","Priabonian",56,33.9,56,33.9,"Bivalvia_Endomargarus",,,,,,
21895,"Mollusca","Bivalvia","Pholadomyoida","Exochorhynchus","Modern","Serpukhovian","Kungurian",330.3,274.4,330.9,276,"Bivalvia_Exochorhynchus","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Exochorhynchus","18736"
21896,"Mollusca","Bivalvia","Pholadomyoida","Fabagella","Modern","Ypresian","Priabonian",56,33.9,56,33.9,"Bivalvia_Fabagella","Mollusca","Bivalvia","Poromyida","Cuspidariidae","Fabagella","18737"
21897,"Mollusca","Bivalvia","Pholadomyoida","Farrazia","Modern","Capitanian","Capitanian",264.28,259.857,264.28,259.51,"Bivalvia_Farrazia","Mollusca","Bivalvia","Pholadomyida","NO_FAMILY_SPECIFIED","Farrazia","18738"
21898,"Mollusca","Bivalvia","Pholadomyoida","Foegia","Modern","Aquitanian","Meghalayan",23.04,0,23.03,0,"Bivalvia_Foegia","Mollusca","Bivalvia","Pandorida","Penicillidae","Foegia","18739"
21899,"Mollusca","Bivalvia","Pholadomyoida","Gilbertsonia","Modern","Tournaisian","Gzhelian",358.86,298.9,358.9,298.9,"Bivalvia_Gilbertsonia","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Sanguinolitidae","Gilbertsonia","18740"
21900,"Mollusca","Bivalvia","Pholadomyoida","Girardotia","Modern","Oxfordian","Berriasian",161.5,137.05,161.5,139.8,"Bivalvia_Girardotia","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Girardotia","18741"
21901,"Mollusca","Bivalvia","Pholadomyoida","Glossites","Modern","Lochkovian","Tournaisian",419.62,346.7,419.2,346.7,"Bivalvia_Glossites","Mollusca","Bivalvia","Modiomorphida","Modiomorphidae","Glossites","18742"
21902,"Mollusca","Bivalvia","Pholadomyoida","Glyptoconcha","Modern","Visean","Visean",346.7,330.3,346.7,330.9,"Bivalvia_Glyptoconcha","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Glyptoconcha","18743"
21903,"Mollusca","Bivalvia","Pholadomyoida","Goniomya","Modern","Norian","Maastrichtian",227.3,66,227,66,"Bivalvia_Goniomya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Goniomya","18744"
21904,"Mollusca","Bivalvia","Pholadomyoida","Grammysia","Modern","Pridoli","Tournaisian",422.7,346.7,423,346.7,"Bivalvia_Grammysia","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Grammysia","18745"
21905,"Mollusca","Bivalvia","Pholadomyoida","Grammysioidea","Modern","Homerian","Kasimovian",430.6,303.7,430.5,303.7,"Bivalvia_Grammysioidea",,,,,,
21906,"Mollusca","Bivalvia","Pholadomyoida","Gresslya","Modern","Hettangian","Tithonian",201.4,143.1,201.4,145,"Bivalvia_Gresslya","Mollusca","Bivalvia","Pholadida","Ceratomyidae","Gresslya","18747"
21907,"Mollusca","Bivalvia","Pholadomyoida","Halonympha","Modern","Maastrichtian","Meghalayan",72.2,0,72.1,0,"Bivalvia_Halonympha","Mollusca","Bivalvia","Poromyida","Cuspidariidae","Halonympha","18748"
21908,"Mollusca","Bivalvia","Pholadomyoida","Heteroclidus","Modern","Zanclean","Meghalayan",5.333,0,5.333,0,"Bivalvia_Heteroclidus",,,,,,
21909,"Mollusca","Bivalvia","Pholadomyoida","Homomya","Modern","Olenekian","Albian",250.8,100.5,251.2,100.5,"Bivalvia_Homomya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Homomya","18750"
21910,"Mollusca","Bivalvia","Pholadomyoida","Hunkydora","Modern","Piacenzian","Meghalayan",3.6,0,3.6,0,"Bivalvia_Hunkydora","Mollusca","Bivalvia","Thraciida","Myochamidae","Hunkydora","18751"
21911,"Mollusca","Bivalvia","Pholadomyoida","Indomya","Modern","Aalenian","Callovian",174.7,161.5,174.7,161.5,"Bivalvia_Indomya","Mollusca","Bivalvia","Pholadomyida","NO_FAMILY_SPECIFIED","Indomya","18752"
21912,"Mollusca","Bivalvia","Pholadomyoida","Jacquesia","Modern","Capitanian","Capitanian",264.28,259.857,264.28,259.51,"Bivalvia_Jacquesia","Mollusca","Bivalvia","Pholadomyida","Megadesmidae","Jacquesia","18753"
21913,"Mollusca","Bivalvia","Pholadomyoida","Laevicordia","Modern","Zanclean","Meghalayan",5.333,0,5.333,0,"Bivalvia_Laevicordia","Mollusca","Bivalvia","Poromyida","Verticordiidae","Laevicordia","18754"
21914,"Mollusca","Bivalvia","Pholadomyoida","Laternula","Modern","Cenomanian","Meghalayan",100.5,0,100.5,0,"Bivalvia_Laternula","Mollusca","Bivalvia","Pandorida","Laternulidae","Laternula","18755"
21915,"Mollusca","Bivalvia","Pholadomyoida","Leinzia","Modern","Capitanian","Capitanian",264.28,259.857,264.28,259.51,"Bivalvia_Leinzia","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Leinzia","18756"
21916,"Mollusca","Bivalvia","Pholadomyoida","Liopistha","Modern","Turonian","Maastrichtian",93.9,66,93.9,66,"Bivalvia_Liopistha","Mollusca","Bivalvia","Poromyida","Poromyidae","Liopistha","18757"
21917,"Mollusca","Bivalvia","Pholadomyoida","Lophoprothyris","Modern","Serpukhovian","Serpukhovian",330.3,323.4,330.9,323.2,"Bivalvia_Lophoprothyris",,,,,,
21918,"Mollusca","Bivalvia","Pholadomyoida","Lyonsia","Modern","Thanetian","Meghalayan",59.24,0,59.2,0,"Bivalvia_Lyonsia","Mollusca","Bivalvia","Pandorida","Lyonsiidae","Lyonsia","18759"
21919,"Mollusca","Bivalvia","Pholadomyoida","Machomya","Modern","Kimmeridgian","Tithonian",154.8,143.1,154.8,145,"Bivalvia_Machomya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Machomya","18760"
21920,"Mollusca","Bivalvia","Pholadomyoida","Margaritaria","Modern","Langhian","Zanclean",15.98,3.6,15.97,3.6,"Bivalvia_Margaritaria","Mollusca","Bivalvia","Pholadomyida","Margaritariidae","Margaritaria","18761"
21921,"Mollusca","Bivalvia","Pholadomyoida","Megadesmus","Modern","Asselian","Changhsingian",298.9,251.902,298.9,251.902,"Bivalvia_Megadesmus","Mollusca","Bivalvia","Pholadomyida","Megadesmidae","Megadesmus","18762"
21922,"Mollusca","Bivalvia","Pholadomyoida","Mioporomya","Modern","Aquitanian","Messinian",23.04,5.333,23.03,5.333,"Bivalvia_Mioporomya",,,,,,
21923,"Mollusca","Bivalvia","Pholadomyoida","Molukkana","Modern","Norian","Norian",227.3,205.7,227,208.5,"Bivalvia_Molukkana","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Molukkana","18764"
21924,"Mollusca","Bivalvia","Pholadomyoida","Myadora","Modern","Priabonian","Meghalayan",37.71,0,37.71,0,"Bivalvia_Myadora","Mollusca","Bivalvia","Thraciida","Myochamidae","Myadora","18765"
21925,"Mollusca","Bivalvia","Pholadomyoida","Myadoropsis","Modern","Gelasian","Meghalayan",2.58,0,2.58,0,"Bivalvia_Myadoropsis",,,,,,
21926,"Mollusca","Bivalvia","Pholadomyoida","Myochama","Modern","Chattian","Meghalayan",27.3,0,27.82,0,"Bivalvia_Myochama","Mollusca","Bivalvia","Thraciida","Myochamidae","Myochama","18767"
21927,"Mollusca","Bivalvia","Pholadomyoida","Myofossa","Modern","Famennian","Kungurian",372.15,274.4,372.2,276,"Bivalvia_Myofossa","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Sanguinolitidae","Myofossa","18768"
21928,"Mollusca","Bivalvia","Pholadomyoida","Myonia","Modern","Gzhelian","Wuchiapingian",303.7,254.14,303.7,254.14,"Bivalvia_Myonia","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Sanguinolitidae","Myonia","18769"
21929,"Mollusca","Bivalvia","Pholadomyoida","Myopholas","Modern","Toarcian","Albian",184.2,100.5,184.2,100.5,"Bivalvia_Myopholas","Mollusca","Bivalvia","Pholadida","Ceratomyidae","Myopholas","18770"
21930,"Mollusca","Bivalvia","Pholadomyoida","Nearoporomya","Modern","Ypresian","Bartonian",56,37.71,56,37.71,"Bivalvia_Nearoporomya","Mollusca","Bivalvia","Poromyida","Poromyidae","Neaeroporomya","479978"
21931,"Mollusca","Bivalvia","Pholadomyoida","Neoburmesia","Modern","Kimmeridgian","Tithonian",154.8,143.1,154.8,145,"Bivalvia_Neoburmesia","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Neoburmesia","18772"
21932,"Mollusca","Bivalvia","Pholadomyoida","Oblicarina","Modern","Capitanian","Capitanian",264.28,259.857,264.28,259.51,"Bivalvia_Oblicarina","Mollusca","Bivalvia","Pholadomyida","Chaenomyidae","Oblicarina","18773"
21933,"Mollusca","Bivalvia","Pholadomyoida","Obrimia","Modern","Lochkovian","Emsian",419.62,393.47,419.2,393.3,"Bivalvia_Obrimia","Mollusca","Bivalvia","Pholadomyida","NO_FAMILY_SPECIFIED","Obrimia","18774"
21934,"Mollusca","Bivalvia","Pholadomyoida","Offadesma","Modern","Lutetian","Meghalayan",48.07,0,47.8,0,"Bivalvia_Offadesma",,,,,,
21935,"Mollusca","Bivalvia","Pholadomyoida","Orthonota","Modern","Darriwilian","Givetian",469.4,382.31,467.3,382.7,"Bivalvia_Orthonota","Mollusca","Bivalvia","Solenida","Orthonotidae","Orthonota","18776"
21936,"Mollusca","Bivalvia","Pholadomyoida","Osteomya","Modern","Toarcian","Callovian",184.2,161.5,184.2,161.5,"Bivalvia_Osteomya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Osteomya","18777"
21937,"Mollusca","Bivalvia","Pholadomyoida","Ostomya","Modern","Chattian","Meghalayan",27.3,0,27.82,0,"Bivalvia_Ostomya","Mollusca","Bivalvia","Pholadida","Corbulidae","Ostomya","18778"
21938,"Mollusca","Bivalvia","Pholadomyoida","Ouamouia","Modern","Carnian","Rhaetian",237,201.4,237,201.4,"Bivalvia_Ouamouia","Mollusca","Bivalvia","Cardiida","Kalenteridae","Ouamouia","18779"
21939,"Mollusca","Bivalvia","Pholadomyoida","Pachymya","Modern","Anisian","Maastrichtian",247,66,247.2,66,"Bivalvia_Pachymya","Mollusca","Bivalvia","Pholadomyida","Pholadomyidae","Pachymya","18780"
21940,"Mollusca","Bivalvia","Pholadomyoida","Pachymyonia","Modern","Sakmarian","Capitanian",293.52,259.857,293.52,259.51,"Bivalvia_Pachymyonia","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Sanguinolitidae","Pachymyonia","18781"
21941,"Mollusca","Bivalvia","Pholadomyoida","Palaeocorbula","Modern","Asselian","Kungurian",298.9,274.4,298.9,276,"Bivalvia_Palaeocorbula","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Sanguinolitidae","Palaeocorbula","18782"
21942,"Mollusca","Bivalvia","Pholadomyoida","Pandora","Modern","Ypresian","Meghalayan",56,0,56,0,"Bivalvia_Pandora","Mollusca","Bivalvia","Pandorida","Pandoridae","Pandora","18783"
21943,"Mollusca","Bivalvia","Pholadomyoida","Pandorella","Modern","Aquitanian","Meghalayan",23.04,0,23.03,0,"Bivalvia_Pandorella",,,,,,
21944,"Mollusca","Bivalvia","Pholadomyoida","Parapachytraga","Modern","Barremian","Barremian",125.77,121.4,129.4,121.4,"Bivalvia_Parapachytraga","Mollusca","Bivalvia","Pholadomyida","NO_FAMILY_SPECIFIED","Parapachytraga","18785"
21945,"Mollusca","Bivalvia","Pholadomyoida","Paraprothyris","Modern","Lochkovian","Emsian",419.62,393.47,419.2,393.3,"Bivalvia_Paraprothyris","Mollusca","Bivalvia","NO_ORDER_SPECIFIED","Grammysiidae","Paraprothyris","18786"
21946,"Mollusca","Bivalvia","Pholadomyoida","Parvithracia","Modern","Aquitanian","Meghalayan",23.04,0,23.03,0,"Bivalvia_Parvithracia","Mollusca","Bivalvia","Thraciida","Thraciidae","Parvithracia","18787"
