"","orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","taxon_attr","difference","accepted_no","accepted_rank","accepted_name","parent_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","firstapp_max_ma","firstapp_min_ma","lastapp_max_ma","lastapp_min_ma","early_interval","late_interval","type_taxon"
"4499","14386","14386","txn",NA,"genus","Sakhaites","Vozin 1972",NA,"14386","genus","Sakhaites","82361","6930","extinct",10,"Mollusca","Cephalopoda","Ceratitida","Xenodiscidae","Sakhaites",250.5,249.9,249.9,248.1,"Induan","Olenekian",NA
"4500","14420","14420","txn",NA,"genus","Tapashanites","Zhao and Liang 1965",NA,"14420","genus","Tapashanites","93277","6930","extinct",92,"Mollusca","Cephalopoda","Ceratitida","Tapashanitidae","Tapashanites",259.51,254.14,254.14,251.902,"Wuchiapingian","Changhsingian","Tapashanites floriformis"
"4501","14457","14457","txn",NA,"genus","Xenoceltites","Spath 1930",NA,"14457","genus","Xenoceltites","82359","6930","extinct",125,"Mollusca","Cephalopoda","Ceratitida","Xenoceltitidae","Xenoceltites",251.902,248.1,248.1,246.7,"Induan","Olenekian","Xenoceltites subevolutus"
"4502","14417","14417","txn",NA,"genus","Subvishnuites","Spath 1930",NA,"14417","genus","Subvishnuites","82359","6930","extinct",33,"Mollusca","Cephalopoda","Ceratitida","Xenoceltitidae","Subvishnuites",249.9,248.1,248.1,246.7,"Olenekian",NA,NA
"4503","14446","14446","txn",NA,"genus","Vavilovites","Tozer 1971",NA,"14446","genus","Vavilovites","82452","6930","extinct",45,"Mollusca","Cephalopoda","Ceratitida","Paranoritidae","Vavilovites",250.5,249.9,250.5,249.9,"Induan",NA,NA
"4504","14413","14413","txn",NA,"genus","Subcolumbites","Spath 1930",NA,"14413","genus","Subcolumbites","86663","6930","extinct",45,"Mollusca","Cephalopoda","Ceratitida","Columbitidae","Subcolumbites",249.9,246.7,248.1,246.7,"Olenekian",NA,NA
"4505","14418","14418","txn",NA,"genus","Svalbardiceras","Frebold 1930",NA,"14418","genus","Svalbardiceras","86654","75480","extinct",18,"Mollusca","Cephalopoda","Ceratitida","Olenikitidae","Svalbardiceras",251.902,248.1,246.7,244.99,"Induan","Anisian","Svalbardiceras spitzbergensis"
"4506","14428","14428","txn",NA,"genus","Tjururpites","Shevyrev 1968",NA,"14428","genus","Tjururpites","86654","6930","extinct",5,"Mollusca","Cephalopoda","Ceratitida","Olenikitidae","Tjururpites",249.9,246.7,248.1,246.7,"Olenekian",NA,"Tjururpites costatus"
"4507","14406","14406","txn",NA,"genus","Stephanites","Waagen 1895",NA,"14406","genus","Stephanites","86650","33112","extinct",19,"Mollusca","Cephalopoda","Ceratitida","Stephanitidae","Stephanites",249.9,248.1,249.9,246.7,"Olenekian",NA,NA
"4508","14416","14416","txn",NA,"genus","Subolenekites","Zakharov 1978",NA,"14416","genus","Subolenekites","86671","41710","extinct",28,"Mollusca","Cephalopoda","Ceratitida","Keyserlingitidae","Subolenekites",249.9,246.7,248.1,246.7,"Olenekian",NA,NA
"4509","14443","14443","txn",NA,"genus","Tunglanites","Zhao 1959",NA,"14443","genus","Tunglanites","185522","6930","extinct",4,"Mollusca","Cephalopoda","Ceratitida","Paragoceratidae","Tunglanites",248.1,246.7,248.1,246.7,"Olenekian",NA,NA
"4510","14427","14427","txn",NA,"genus","Tirolites","Mojsisovics 1879",NA,"14427","genus","Tirolites","100758","6930","extinct",205,"Mollusca","Cephalopoda","Ceratitida","Tirolitidae","Tirolites",251.902,249.9,237,233.6,"Induan","Carnian","Tirolites idrianus"
"4511","14392","14392","txn",NA,"genus","Sibirites","Mojsisovics 1886",NA,"14392","genus","Sibirites","86669","6930","extinct",38,"Mollusca","Cephalopoda","Ceratitida","Sibiritidae","Sibirites",249.9,246.7,227.3,215.38,"Olenekian","Norian",NA
"4512","14395","14395","txn",NA,"genus","Silberlingites","Bucher 1989",NA,"14395","genus","Silberlingites","256412","44490","extinct",7,"Mollusca","Cephalopoda","Ceratitida","Sibiritidae","Silberlingites",246.7,244.99,246.7,244.99,"Anisian",NA,"Silberlingites mulleri"
"4513","14408","14408","txn",NA,"genus","Stolleites",NA,NA,"14408","genus","Stolleites","14000","6930","extinct",0,"Mollusca","Cephalopoda","Ceratitida","NO_FAMILY_SPECIFIED","Stolleites",NA,NA,NA,NA,NA,NA,NA
"4514","265065","14433","txn",NA,"genus","Trachypleuraspidites","(Diener 1906)",NA,"265065","genus","Trachypleuraspidites","86811","6930","extinct",3,"Mollusca","Cephalopoda","Ceratitida","Distichitidae","Trachypleuraspidites",215.38,211.18,215.38,211.18,"Norian",NA,NA
"4515","14396","14396","txn",NA,"genus","Silenticeras","(McLearn 1930)",NA,"14396","genus","Silenticeras","100979","6930","extinct",19,"Mollusca","Cephalopoda","Ceratitida","Trachyceratidae","Silenticeras",239.48,237,237,233.6,"Ladinian","Carnian","Silenticeras hatae"
"4516","14435","14435","txn",NA,"genus","Trachystenoceras","Johnston 1941",NA,"14435","genus","Trachystenoceras","100979","6930","extinct",3,"Mollusca","Cephalopoda","Ceratitida","Trachyceratidae","Trachystenoceras",233.6,227.3,233.6,227.3,"Carnian",NA,NA
"4517","14397","14397","txn",NA,"genus","Sirenites","(Mojsisovics 1893)",NA,"14397","genus","Sirenites","100980","6930","extinct",51,"Mollusca","Cephalopoda","Ceratitida","Trachyceratidae","Sirenites",237,233.6,227.3,205.7,"Carnian","Norian","Sirenites senticosus"
"4518","14398","14398","txn",NA,"genus","Sirenotrachyceras","Krystyn 1978",NA,"14398","genus","Sirenotrachyceras","100980","6930","extinct",50,"Mollusca","Cephalopoda","Ceratitida","Trachyceratidae","Sirenotrachyceras",246.7,237,233.6,227.3,"Anisian","Carnian","Sirenotrachyceras hadwigae"
"4519","14410","14410","txn",NA,"genus","Striatosirenites","Popov 1961",NA,"14410","genus","Striatosirenites","100980","6930","extinct",15,"Mollusca","Cephalopoda","Ceratitida","Trachyceratidae","Striatosirenites",237,233.6,227.3,205.7,"Carnian","Norian",NA
"4520","14450","14450","txn",NA,"genus","Vredenburgites","Diener 1916",NA,"14450","genus","Vredenburgites","100980","6930","extinct",0,"Mollusca","Cephalopoda","Ceratitida","Trachyceratidae","Vredenburgites",NA,NA,NA,NA,NA,NA,"Vredenburgites vredenburgi"
"4521","14432","14432","txn",NA,"genus","Trachyceras","(Laube 1869)",NA,"14432","genus","Trachyceras","251027","6930","extinct",165,"Mollusca","Cephalopoda","Ceratitida","Trachyceratidae","Trachyceras",246.7,241.464,227.3,215.38,"Anisian","Norian",NA
"4522","14401","14401","txn",NA,"genus","Spirogmoceras","Silberling 1956",NA,"14401","genus","Spirogmoceras","100977","6930","extinct",19,"Mollusca","Cephalopoda","Ceratitida","Trachyceratidae","Spirogmoceras",233.6,227.3,233.6,227.3,"Carnian",NA,NA
"4523","14453","14453","txn",NA,"genus","Wasatchites","Mathews 1929",NA,"14453","genus","Wasatchites","82370","6930","extinct",110,"Mollusca","Cephalopoda","Ceratitida","Prionitidae","Wasatchites",251.902,248.1,246.7,241.464,"Induan","Anisian",NA
"4524","14456","14456","txn",NA,"genus","Wyomingites","Hyatt 1900",NA,"14456","genus","Wyomingites","82446","36089","extinct",42,"Mollusca","Cephalopoda","Ceratitida","Dieneroceratidae","Wyomingites",251.902,249.9,249.9,246.7,"Induan","Olenekian","Wyomingites aplanatus"
"4525","14415","14415","txn",NA,"genus","Submeekoceras","(Spath 1934)",NA,"14415","genus","Submeekoceras","149468","24353","extinct",88,"Mollusca","Cephalopoda","Ceratitida","Arctoceratidae","Submeekoceras",250.5,249.9,248.1,246.7,"Induan","Olenekian",NA
"4526","71243","71243","txn",NA,"genus","Acanthodiscus","Pantocsek 1882",NA,"71243","genus","Acanthodiscus","69587","85042","extinct",67,"Ochrophyta","Bacillariophyceae","NO_ORDER_SPECIFIED","NO_FAMILY_SPECIFIED","Acanthodiscus",83.6,72.2,66,56,"Campanian","Thanetian",NA
"4527","14544","14544","txn",NA,"genus","Amoeboceras","Hyatt 1900",NA,"14544","genus","Amoeboceras","87343","36089","extinct",162,"Mollusca","Cephalopoda","Goniatitida","Prionoceratidae","Amoeboceras",372.15,365.2,149.2,143.1,"Famennian","Tithonian","Amoeboceras alternans"
"4528","14616","14616","txn",NA,"genus","Berniceras","Jeannet 1951",NA,"14616","genus","Berniceras","301226","55781","extinct",4,"Mollusca","Cephalopoda","Ammonitida","Oppeliidae","Berniceras",165.3,161.5,161.5,154.8,"Callovian","Oxfordian","Berniceras inconspicuum"
"4529","14517","14517","txn",NA,"genus","Aconeceras","Hyatt 1903",NA,"14517","genus","Aconeceras","132806","35993","extinct",82,"Mollusca","Cephalopoda","Ammonitida","Oppeliidae","Aconeceras",125.77,121.4,106.3,100.5,"Barremian","Albian",NA
"4530","14589","14589","txn",NA,"genus","Astiericeras",NA,NA,"14589","genus","Astiericeras","465317","6930","extinct",1,"Mollusca","Cephalopoda","Ammonitida","Astiericeratidae","Astiericeras",106.3,100.5,106.3,100.5,"Albian",NA,NA
"4531","14601","14601","txn",NA,"genus","Axonoceras","Stephenson 1941",NA,"14601","genus","Axonoceras","95937","6930","extinct",12,"Mollusca","Cephalopoda","Ammonitida","Nostoceratidae","Axonoceras",93.9,83.6,72.2,66,"Turonian","Maastrichtian",NA
"4532","14565","14565","txn",NA,"genus","Ankinatsytes","Collignon 1965",NA,"14565","genus","Ankinatsytes","95937","6930","extinct",1,"Mollusca","Cephalopoda","Ammonitida","Nostoceratidae","Ankinatsytes",89.8,85.7,89.8,85.7,"Coniacian",NA,"Ankinatsytes yabei"
"4533","14551","14551","txn",NA,"genus","Anaklinoceras","Stephenson 1941",NA,"14551","genus","Anaklinoceras","95937","6930","extinct",16,"Mollusca","Cephalopoda","Ammonitida","Nostoceratidae","Anaklinoceras",83.6,72.2,72.2,66,"Campanian","Maastrichtian",NA
"4534","14603","14603","txn",NA,"genus","Baculites","Lamarck 1799",NA,"14603","genus","Baculites","59287","6930","extant",1125,"Mollusca","Cephalopoda","Ammonitida","Baculitidae","Baculites",137.05,132.6,66,56,"Valanginian","Thanetian","Baculites vertebralis"
"4535","14564","14564","txn",NA,"genus","Anisoceras","(Pictet 1854)",NA,"14564","genus","Anisoceras","96545","6930","extinct",157,"Mollusca","Cephalopoda","Ammonitida","Anisoceratidae","Anisoceras",113.2,110.1,89.8,85.7,"Albian","Coniacian",NA
"4536","14535","14535","txn",NA,"genus","Allocrioceras","Spath 1926",NA,"14535","genus","Allocrioceras","96545","6930","extinct",51,"Mollusca","Cephalopoda","Ammonitida","Anisoceratidae","Allocrioceras",100.5,93.9,85.7,83.6,"Cenomanian","Santonian",NA
"4537","14533","14533","txn",NA,"genus","Algerites",NA,NA,"14533","genus","Algerites","96545","6930","extinct",4,"Mollusca","Cephalopoda","Ammonitida","Anisoceratidae","Algerites",100.5,93.9,100.5,93.9,"Cenomanian",NA,"Algerites sayni"
"4538","14591","14591","txn",NA,"genus","Astreptoceras","Henderson 1970",NA,"14591","genus","Astreptoceras","95939","38861","extinct",3,"Mollusca","Cephalopoda","Ammonitida","Diplomoceratidae","Astreptoceras",86.1,72.2,83.6,66,"Coniacian","Maastrichtian","Astreptoceras zelandicum"
"4539","14541","14541","txn",NA,"genus","Ammonitoceras",NA,NA,"14541","genus","Ammonitoceras","94467","6930","extinct",31,"Mollusca","Cephalopoda","Ammonitida","Ancyloceratidae","Ammonitoceras",121.4,119.57,119.57,113.2,"Aptian",NA,NA
"4540","14518","14518","txn",NA,"genus","Acrioceras","(Hyatt 1900)",NA,"14518","genus","Acrioceras","129654","36089","extinct",55,"Mollusca","Cephalopoda","Ammonitida","Ancyloceratidae","Acrioceras",132.6,125.77,121.4,119.57,"Hauterivian","Aptian","Acrioceras tabarelli"
"4541","14599","14599","txn",NA,"genus","Australiceras","Whitehouse 1926","subjective synonym of","15763","genus","Tropaeum","129654","28110","extinct",116,"Mollusca","Cephalopoda","Ammonitida","Ancyloceratidae","Tropaeum",137.05,121.4,106.3,100.5,"Valanginian","Albian",NA
"4542","14511","14514","txn","V","genus","Acanthoplites","Sinzow 1908","variant of","14511","genus","Acanthohoplites","86459","6930","extinct",83,"Mollusca","Cephalopoda","Ammonitida","Acanthohoplitidae","Acanthohoplites",121.4,119.57,106.3,93.9,"Aptian","Cenomanian",NA
"4543","14511","14511","txn",NA,"genus","Acanthohoplites","Sinzow 1908",NA,"14511","genus","Acanthohoplites","86459","6930","extinct",83,"Mollusca","Cephalopoda","Ammonitida","Acanthohoplitidae","Acanthohoplites",121.4,119.57,106.3,93.9,"Aptian","Cenomanian",NA
"4544","14566","14566","txn",NA,"genus","Annuloceras","Murphy et al. 1995",NA,"14566","genus","Annuloceras","130225","73798","extinct",2,"Mollusca","Cephalopoda","Ammonitida","Aegocrioceratidae","Annuloceras",125.77,121.4,125.77,121.4,"Barremian",NA,"Annuloceras summersi"
"4545","14525","14525","txn",NA,"genus","Aegocrioceras","Spath 1924",NA,"14525","genus","Aegocrioceras","130225","6930","extinct",2,"Mollusca","Cephalopoda","Ammonitida","Aegocrioceratidae","Aegocrioceras",137.05,125.77,132.6,125.77,"Valanginian","Hauterivian","Aegocrioceras capricornu"
"4546","14554","14554","txn",NA,"genus","Anascaphites","Hyatt 1900","subjective synonym of","15603","genus","Scaphites","129213","36089","extinct",392,"Mollusca","Cephalopoda","Ammonitida","Scaphitidae","Scaphites",113.2,106.3,66,61.66,"Albian","Danian","Scaphites ventricosus"
"4547","14515","14515","txn",NA,"genus","Acanthoscaphites","Nowak 1911",NA,"14515","genus","Acanthoscaphites","129213","6930","extinct",28,"Mollusca","Cephalopoda","Ammonitida","Scaphitidae","Acanthoscaphites",83.6,72.2,72.2,66,"Campanian","Maastrichtian",NA
"4548","14627","14627","txn",NA,"genus","Billcobbanoceras","Cooper 1994",NA,"14627","genus","Billcobbanoceras","129213","87821","extinct",0,"Mollusca","Cephalopoda","Ammonitida","Scaphitidae","Billcobbanoceras",NA,NA,NA,NA,NA,NA,"Clioscaphites saxitonianus"
"4549","14575","14575","txn",NA,"genus","Argonauticeras","(Anderson 1938)",NA,"14575","genus","Argonauticeras","95934","56760","extinct",18,"Mollusca","Cephalopoda","Ammonitida","Tetragonitidae","Argonauticeras",125.77,121.4,93.9,89.8,"Barremian","Turonian","Argonauticeras argonautarum"
"4550","14548","14548","txn",NA,"genus","Anagaudryceras","Shimizu 1934",NA,"14548","genus","Anagaudryceras","95369","6930","extinct",228,"Mollusca","Cephalopoda","Ammonitida","Tetragonitidae","Anagaudryceras",119.57,110.1,72.2,66,"Aptian","Maastrichtian",NA
"4551","14527","14527","txn",NA,"genus","Agassiceras","Hyatt 1874",NA,"14527","genus","Agassiceras","257560","76694","extinct",23,"Mollusca","Cephalopoda","Ammonitida","Agassiceratinae","Agassiceras",199.5,192.9,199.5,192.9,"Sinemurian",NA,NA
"4552","14581","14581","txn",NA,"genus","Asaphoceras","Spath 1924","subjective synonym of","204855","genus","Hypasteroceras","257638","88047","extinct",7,"Mollusca","Cephalopoda","Ammonitida","Arietitidae","Hypasteroceras",201.4,192.9,199.5,174.7,"Hettangian","Toarcian",NA
"4553","14538","14538","txn",NA,"genus","Alsatites","Haug 1894",NA,"14538","genus","Alsatites","257562","6930","extinct",55,"Mollusca","Cephalopoda","Ammonitida","Alsatitinae","Alsatites",201.4,199.5,201.4,192.9,"Hettangian","Sinemurian","Alsatites liasicus"
"4554","14577","14577","txn",NA,"genus","Arietites","(Waagen 1869)",NA,"14577","genus","Arietites","204841","6930","extinct",69,"Mollusca","Cephalopoda","Ammonitida","Arietitidae","Arietites",201.4,199.5,183.5,174.7,"Hettangian","Toarcian","Coroniceras (Arietites) bucklandi"
"4555","14579","14579","txn",NA,"genus","Arnioceras","Hyatt 1867",NA,"14579","genus","Arnioceras","204841","6930","extinct",368,"Mollusca","Cephalopoda","Ammonitida","Arietitidae","Arnioceras",201.4,192.9,192.9,174.7,"Hettangian","Toarcian",NA
"4556","14580","14580","txn",NA,"genus","Arniotites",NA,"subjective synonym of","14579","genus","Arnioceras","204841","6930","extinct",368,"Mollusca","Cephalopoda","Ammonitida","Arietitidae","Arnioceras",201.4,192.9,192.9,174.7,"Hettangian","Toarcian",NA
"4557","14523","14523","txn",NA,"genus","Aegasteroceras","Spath 1925",NA,"14523","genus","Aegasteroceras","204846","6930","extinct",18,"Mollusca","Cephalopoda","Ammonitida","Asteroceratidae","Aegasteroceras",199.5,192.9,199.5,192.9,"Sinemurian",NA,NA
"4558","14587","14587","txn",NA,"genus","Asteroceras","Hyatt 1867",NA,"14587","genus","Asteroceras","204846","6930","extinct",91,"Mollusca","Cephalopoda","Ammonitida","Asteroceratidae","Asteroceras",201.4,192.9,199.5,174.7,"Hettangian","Toarcian",NA
"4559","14563","14563","txn",NA,"genus","Angulaticeras","(Quenstedt 1882)",NA,"14563","genus","Angulaticeras","100261","88192","extinct",213,"Mollusca","Cephalopoda","Ammonitida","Schlotheimiidae","Angulaticeras",205.7,199.5,165.3,161.5,"Rhaetian","Callovian","Angulaticeras lacunatum"
"4560","14567","14567","txn",NA,"genus","Apoderoceras","Buckman 1921",NA,"14567","genus","Apoderoceras","204856","6930","extinct",23,"Mollusca","Cephalopoda","Ammonitida","Coeloceratidae","Apoderoceras",192.9,184.2,192.9,184.2,"Pliensbachian",NA,NA
"4561","14624","14624","txn",NA,"genus","Bifericeras",NA,NA,"14624","genus","Bifericeras","257680","6930","extinct",17,"Mollusca","Cephalopoda","Ammonitida","Eoderoceratidae","Bifericeras",199.5,192.9,199.5,192.9,"Sinemurian",NA,NA
"4562","14513","14513","txn",NA,"genus","Acanthopleuroceras","Hyatt 1900",NA,"14513","genus","Acanthopleuroceras","257719","36089","extinct",164,"Mollusca","Cephalopoda","Ammonitida","Polymorphitidae","Acanthopleuroceras",201.4,186.2,189.2,174.7,"Hettangian","Toarcian",NA
"4563","14600","14600","txn",NA,"genus","Aveyroniceras",NA,"subjective synonym of","15575","genus","Reynesoceras","185594","6930","extinct",85,"Mollusca","Cephalopoda","Ammonitida","Dactylioceratidae","Reynesoceras",201.4,185.1,185.1,174.7,"Hettangian","Toarcian",NA
"4564","14561","14561","txn",NA,"genus","Androgynoceras","Hyatt 1867",NA,"14561","genus","Androgynoceras","185590","6930","extinct",66,"Mollusca","Cephalopoda","Ammonitida","Liparoceratidae","Androgynoceras",192.9,184.2,192.9,184.2,"Pliensbachian",NA,"Androgynoceras hybrida"
"4565","14524","14524","txn",NA,"genus","Aegoceras","Waagen 1869",NA,"14524","genus","Aegoceras","185590","6930","extinct",198,"Mollusca","Cephalopoda","Ammonitida","Liparoceratidae","Aegoceras",201.4,192.9,186.2,174.7,"Hettangian","Toarcian",NA
"4566","14540","14540","txn",NA,"genus","Amauroceras","Buckman 1913",NA,"14540","genus","Amauroceras","185591","6930","extinct",30,"Mollusca","Cephalopoda","Ammonitida","Liparoceratidae","Amauroceras",192.9,184.2,192.9,184.2,"Pliensbachian",NA,NA
"4567","14539","14539","txn",NA,"genus","Amaltheus","(de Montfort 1808)",NA,"14539","genus","Amaltheus","185591","6930","extinct",258,"Mollusca","Cephalopoda","Ammonitida","Liparoceratidae","Amaltheus",201.4,184.2,183.5,174.7,"Hettangian","Toarcian",NA
"4568","14568","14568","txn",NA,"genus","Apsorroceras","Hyatt 1900",NA,"14568","genus","Apsorroceras","301221","36089","extinct",0,"Mollusca","Cephalopoda","Ammonitida","Spiroceratidae","Apsorroceras",NA,NA,NA,NA,NA,NA,"Apsorroceras baculatus"
"4569","14590","14590","txn",NA,"genus","Astieridiscus",NA,NA,"14590","genus","Astieridiscus","131208","6930","extinct",3,"Mollusca","Cephalopoda","Ammonitida","Holcodiscidae","Astieridiscus",125.77,121.4,125.77,121.4,"Barremian",NA,"Astieridiscus morteti"
"4570","14536","14536","txn",NA,"genus","Almohadites","Wiedmann 1966",NA,"14536","genus","Almohadites","131208","6930","extinct",0,"Mollusca","Cephalopoda","Ammonitida","Holcodiscidae","Almohadites",NA,NA,NA,NA,NA,NA,NA
"4571","14596","14596","txn",NA,"genus","Aulacostephanus",NA,NA,"14596","genus","Aulacostephanus","309562","6930","extinct",88,"Mollusca","Cephalopoda","Ammonitida","Aulacostephanidae","Aulacostephanus",161.5,152.21,139.1,137.05,"Oxfordian","Berriasian",NA
"4572","14594","14594","txn",NA,"genus","Aulacosphinctes",NA,NA,"14594","genus","Aulacosphinctes","132892","6930","extinct",34,"Mollusca","Cephalopoda","Ammonitida","Himalayitidae","Aulacosphinctes",161.5,149.2,145.06,137.05,"Oxfordian","Berriasian",NA
"4573","14617","14617","txn",NA,"genus","Berriasella","(Uhlig 1905)",NA,"14617","genus","Berriasella","86592","6930","extinct",176,"Mollusca","Cephalopoda","Ammonitida","Neocomitidae","Berriasella",161.5,143.1,137.05,132.6,"Oxfordian","Valanginian","Berriasella (Berriasella) privasensis"
